Dates,US,EE,BP,CD,SF,SK,NIB,AU,NZ,JY
11-Jan-05,2.63,2.1445,4.87625,2.63667,0.73333,,1.98,5.3675,6.6525,0.05313
12-Jan-05,2.64,2.14438,4.8775,2.635,0.74333,,1.99,5.36,6.65,0.0525
13-Jan-05,2.66,2.14488,4.87688,2.63333,0.74,,1.97,5.355,6.65,0.0525
14-Jan-05,2.66,2.143,4.86813,2.62667,0.75,,1.97,5.3625,6.65,0.0525
17-Jan-05,2.67,2.1435,4.85813,2.625,0.74333,,1.96,5.36,6.6525,0.0525
18-Jan-05,2.67,2.14425,4.86813,2.625,0.73833,,1.95,5.365,6.6625,0.0525
19-Jan-05,2.68,2.1435,4.86938,2.62167,0.73,,1.95,5.3675,6.6925,0.0525
20-Jan-05,2.6925,2.143,4.87,2.62,0.73,,1.96,5.36,6.7125,0.0525
21-Jan-05,2.7,2.1435,4.86875,2.61833,0.74,,1.94,5.355,6.7325,0.0525
24-Jan-05,2.7,2.141,4.8675,2.6175,0.75,,1.93,5.3575,6.7325,0.0525
25-Jan-05,2.7,2.14238,4.86625,2.61667,0.75167,,1.93,5.3725,6.735,0.0525
26-Jan-05,2.71,2.13975,4.86875,2.60667,0.75,,1.93,5.38,6.73,0.05188
27-Jan-05,2.73,2.14113,4.8675,2.60083,0.75,,1.92,5.4,6.6775,0.0525
28-Jan-05,2.7425,2.14175,4.8675,2.61667,0.75,,1.93,5.42,6.6725,0.05313
31-Jan-05,2.75,2.139,4.86813,2.61583,0.75,,1.91,5.44,6.68,0.05375
01-Feb-05,2.75,2.14025,4.8675,2.61583,0.75,,1.91,5.4375,6.6775,0.05375
02-Feb-05,2.75,2.13856,4.87,2.6125,0.75,,1.91,5.42,6.6775,0.0525
03-Feb-05,2.77,2.14194,4.87,2.615,0.75,,1.9,5.425,6.6825,0.0525
04-Feb-05,2.77,2.14025,4.86563,2.61167,0.75,,1.91,5.4175,6.6775,0.05313
07-Feb-05,2.77,2.1405,4.86875,2.61,0.75,,1.9,5.465,6.6975,0.0525
08-Feb-05,2.77063,2.13981,4.87375,2.61,0.75667,,1.9,5.49,6.7175,0.0525
09-Feb-05,2.77438,2.139,4.88063,2.60917,0.75167,,1.9,5.52,6.75,0.0525
10-Feb-05,2.79,2.13719,4.88,2.61,0.75,,1.89,5.595,6.7575,0.05125
11-Feb-05,2.79438,2.13875,4.88125,2.61,0.75583,,1.88,5.615,6.7875,0.0525
14-Feb-05,2.8,2.13838,4.89125,2.61333,0.75,,1.87,5.6225,6.7625,0.05188
15-Feb-05,2.81,2.13481,4.8925,2.61167,0.75333,,1.86,5.6325,6.7575,0.05188
16-Feb-05,2.82,2.13281,4.89125,2.61833,0.75167,,1.88,5.635,6.7725,0.05188
17-Feb-05,2.8475,2.13406,4.8875,2.62,0.755,,1.91,5.6475,6.775,0.05188
18-Feb-05,2.85,2.13375,4.88875,2.625,0.75333,,1.94,5.64,6.7675,0.05188
21-Feb-05,2.86,2.13375,4.89,2.62667,0.755,,1.96,5.675,6.77,0.05188
22-Feb-05,2.87,2.13313,4.89313,2.62417,0.75833,,1.96,5.685,6.77,0.05188
23-Feb-05,2.87313,2.135,4.9,2.615,0.75,,1.99,5.6825,6.77,0.05313
24-Feb-05,2.89,2.13481,4.91938,2.61833,0.74667,,1.95,5.685,6.7675,0.05188
25-Feb-05,2.91,2.13481,4.94625,2.62,0.7525,,1.97,5.7025,6.77,0.05188
28-Feb-05,2.92,2.13544,4.95625,2.62,0.75833,,1.94,5.7025,6.765,0.05125
01-Mar-05,2.93,2.13481,4.97875,2.62333,0.75833,,1.96,5.705,6.78,0.05063
02-Mar-05,2.94,2.13475,4.98,2.62667,0.75833,,1.97,5.675,6.7825,0.05125
03-Mar-05,2.95,2.13344,4.98875,2.62833,0.75,,1.96,5.6925,6.7925,0.05125
04-Mar-05,2.95875,2.13206,4.98875,2.63,0.74833,,1.96,5.695,6.8075,0.05125
07-Mar-05,2.96,2.13256,4.9875,2.63,0.74,,1.96,5.6925,6.8075,0.05125
08-Mar-05,2.97,2.13456,4.99,2.63,0.75,,1.97,5.695,6.8075,0.05125
09-Mar-05,2.98,2.13375,4.99,2.63,0.75,,1.99,5.695,6.8,0.05125
10-Mar-05,3,2.13344,5.00625,2.63,0.75,,2,5.735,6.925,0.05
11-Mar-05,3.01,2.13344,4.99125,2.63,0.74833,,2.03,5.74,6.9325,0.05125
14-Mar-05,3.02,2.13438,4.99,2.63667,0.74667,,2.04,5.75,6.9425,0.0525
15-Mar-05,3.03,2.13406,4.98875,2.64,0.75,,2.11,5.7725,6.9375,0.05375
16-Mar-05,3.04,2.13313,4.985,2.65333,0.75,,2.1,5.775,6.9525,0.05375
17-Mar-05,3.05,2.13731,4.98375,2.65667,0.75833,,2.05,5.7775,6.9625,0.05563
18-Mar-05,3.05,2.13344,4.985,2.655,0.75,,2.06,5.7725,6.96,0.055
21-Mar-05,3.0525,2.13475,4.98875,2.65583,0.75,,2.06,5.775,6.955,0.05375
22-Mar-05,3.06,2.14,4.985,2.65833,0.75,,2.06,5.79,6.9675,0.055
23-Mar-05,3.09,2.14338,4.9875,2.68667,0.75667,,2.03,5.815,6.975,0.055
24-Mar-05,3.09,2.14444,4.985,2.69,0.75667,,2.03,5.82,6.9575,0.05438
25-Mar-05,3.09,2.14444,4.985,2.69,0.75667,,2.03,5.82,6.9575,0.05438
28-Mar-05,3.09,2.14444,4.985,2.69,0.75667,,2.03,5.82,6.9575,0.05438
29-Mar-05,3.0925,2.14456,4.98688,2.69667,0.76,,2.02,5.83,6.97,0.0575
30-Mar-05,3.1,2.14606,4.98938,2.69833,0.77333,,2.03,5.83,6.99,0.05313
31-Mar-05,3.12,2.14363,4.98313,2.69583,0.775,,2.05,5.83,7,0.05438
01-Apr-05,3.12,2.14338,4.98,2.68,0.77,,2.03,5.7975,7.0175,0.05438
04-Apr-05,3.12,2.14681,4.96688,2.66167,0.77333,,2.04,5.7975,7.025,0.05375
05-Apr-05,3.1225,2.14525,4.96563,2.65667,0.77833,,2.05,5.7875,7.0275,0.05375
06-Apr-05,3.12313,2.14563,4.96375,2.6575,0.77667,,2.04,5.6575,7,0.05375
07-Apr-05,3.13,2.14544,4.95625,2.65333,0.77667,,2.04,5.7175,7.005,0.05375
08-Apr-05,3.13,2.14125,4.94375,2.65,0.77667,,2.05,5.7175,6.9975,0.05375
11-Apr-05,3.14,2.1375,4.9425,2.64,0.77333,,2.04,5.71,6.99,0.05375
12-Apr-05,3.14,2.13838,4.94063,2.6375,0.77,,2.03,5.705,6.9525,0.0525
13-Apr-05,3.14063,2.13881,4.94063,2.63417,0.76083,,2.05,5.69,6.9475,0.05188
14-Apr-05,3.15,2.13619,4.94,2.63167,0.76,,2.06,5.6775,6.9725,0.0525
15-Apr-05,3.15,2.13481,4.93063,2.62,0.76,,2.06,5.675,6.9475,0.0525
18-Apr-05,3.14475,2.13456,4.92,2.615,0.75,,2.05,5.66,6.9575,0.0525
19-Apr-05,3.15,2.13331,4.93375,2.61417,0.75667,,2.04,5.665,6.965,0.0525
20-Apr-05,3.15,2.13406,4.93938,2.6125,0.76,,2.05,5.6575,6.9875,0.055
21-Apr-05,3.16063,2.13125,4.93063,2.6125,0.76,,2.07,5.655,6.9625,0.05375
22-Apr-05,3.17,2.13288,4.93063,2.61667,0.75833,,2.07,5.6575,6.9425,0.05375
25-Apr-05,3.18,2.13,4.93313,2.62,0.76,,2.07,5.66,6.945,0.0525
26-Apr-05,3.18688,2.13,4.935,2.62,0.76,,2.07,5.6525,6.94,0.05563
27-Apr-05,3.19,2.13,4.93875,2.62,0.75833,,2.07,5.625,6.9125,0.05438
28-Apr-05,3.21,2.12881,4.94,2.62,0.75667,,2.07,5.625,6.9425,0.05188
29-Apr-05,3.21,2.12638,4.93875,2.62,0.76,,2.05,5.625,6.925,0.05188
02-May-05,3.21,2.12888,4.93875,2.62,0.76,,2.06,5.625,6.925,0.05188
03-May-05,3.21938,2.12513,4.93813,2.62,0.75833,,2.06,5.6175,6.9525,0.05188
04-May-05,3.22,2.12538,4.93625,2.62,0.76,,2.01,5.61,6.975,0.05188
05-May-05,3.2285,2.12669,4.935,2.62,0.76,,2.01,5.625,6.99,0.05313
06-May-05,3.23,2.12463,4.9275,2.61833,0.76,,2.03,5.6275,6.985,0.05375
09-May-05,3.25,2.12663,4.92688,2.62167,0.77,,2.03,5.6375,6.9975,0.05375
10-May-05,3.25,2.12125,4.9225,2.6225,0.76833,,2.02,5.635,6.9975,0.055
11-May-05,3.26,2.12375,4.90563,2.62083,0.76083,,2.03,5.6375,6.9975,0.05438
12-May-05,3.26813,2.12575,4.89125,2.62,0.76,,2.04,5.635,6.97,0.053
13-May-05,3.27,2.12375,4.88313,2.62,0.75333,,2.08,5.64,6.9575,0.055
16-May-05,3.27,2.12325,4.87563,2.61833,0.75,,2.08,5.6275,6.96,0.055
17-May-05,3.27,2.12388,4.87438,2.61917,0.75667,,2.08,5.625,6.975,0.05438
18-May-05,3.28,2.12388,4.87438,2.62,0.75,,2.1,5.625,6.975,0.055
19-May-05,3.28438,2.12313,4.87375,2.61833,0.75,,2.1,5.625,6.9675,0.055
20-May-05,3.29,2.12388,4.87188,2.62,0.75,,2.11,5.635,6.975,0.055
23-May-05,3.29375,2.12606,4.8725,2.62167,0.75,,2.11,5.6425,6.9725,0.055
24-May-05,3.29875,2.12669,4.87063,2.62333,0.75,,2.14,5.6375,6.9725,0.05625
25-May-05,3.31,2.12656,4.87,2.62167,0.75,,2.15,5.64,6.9875,0.05625
26-May-05,3.32,2.12775,4.87,2.62,0.75,,2.11,5.6375,6.985,0.05438
27-May-05,3.33,2.12531,4.86875,2.62,0.75,,2.12,5.64,6.985,0.05375
30-May-05,3.33,2.12688,4.86875,2.62,0.75,,2.12,5.64,6.985,0.05375
31-May-05,3.3375,2.12806,4.86688,2.62,0.75,,2.13,5.62,6.9475,0.05375
01-Jun-05,3.35,2.12344,4.86563,2.62,0.75,,2.14,5.62,6.9325,0.05375
02-Jun-05,3.35,2.117,4.86313,2.61167,0.75,,2.13,5.6175,6.93,0.05375
03-Jun-05,3.36,2.11613,4.86156,2.61,0.75,,2.14,5.6175,6.9325,0.05375
06-Jun-05,3.37,2.11606,4.86063,2.61167,0.75,,2.15,5.6175,6.93,0.05438
07-Jun-05,3.37,2.11538,4.86,2.61167,0.75,,2.14,5.6125,6.93,0.05438
08-Jun-05,3.37938,2.11288,4.86,2.61167,0.74833,,2.16,5.6075,6.95,0.05438
09-Jun-05,3.39,2.11194,4.86,2.615,0.75,,2.15,5.6075,6.955,0.05438
10-Jun-05,3.4,2.11519,4.86,2.61833,0.75,,2.18,5.6075,6.9575,0.05313
13-Jun-05,3.41,2.115,4.85875,2.63667,0.75,,2.21,5.605,6.9775,0.05438
14-Jun-05,3.41375,2.11313,4.86125,2.63917,0.75,,2.21,5.6025,6.98,0.05438
15-Jun-05,3.42063,2.11375,4.86125,2.64,0.75,,2.22,5.615,6.985,0.05438
16-Jun-05,3.43,2.1145,4.85938,2.64,0.75,,2.19,5.61,6.9925,0.05313
17-Jun-05,3.43938,2.11419,4.85875,2.63583,0.74833,,2.17,5.6125,6.9925,0.05313
20-Jun-05,3.44375,2.117,4.86,2.62917,0.75,,2.16,5.6125,6.99,0.05313
21-Jun-05,3.45188,2.11,4.85938,2.63,0.75,,2.12,5.6125,7,0.05313
22-Jun-05,3.46,2.10363,4.825,2.625,0.74667,,2.1,5.6075,7,0.05313
23-Jun-05,3.47,2.103,4.81063,2.61833,0.74833,,2.09,5.605,7.0025,0.0525
24-Jun-05,3.47813,2.10363,4.81,2.61833,0.74833,,2.12,5.6025,6.9775,0.05375
27-Jun-05,3.48,2.10488,4.80313,2.61417,0.74833,,2.11,5.5975,6.955,0.05313
28-Jun-05,3.49,2.10313,4.80188,2.61417,0.75,,2.14,5.59,6.955,0.05438
29-Jun-05,3.50438,2.10763,4.80125,2.6175,0.75,,2.16,5.595,6.955,0.055
30-Jun-05,3.51625,2.106,4.75,2.6175,0.74833,,2.18,5.595,6.96,0.055
01-Jul-05,3.52875,2.11,4.70688,2.61833,0.74667,,2.18,5.5975,6.9575,0.05563
04-Jul-05,3.5475,2.112,4.70125,2.6275,0.74833,,2.2,5.5975,6.9725,0.05625
05-Jul-05,3.55,2.11875,4.71,2.635,0.75,,2.22,5.6,6.965,0.05438
06-Jul-05,3.56,2.11563,4.70625,2.65,0.75,,2.24,5.6,6.9825,0.05563
07-Jul-05,3.55,2.11286,4.64857,2.64667,0.732,,2.22,5.6,6.98,0.05643
08-Jul-05,3.56063,2.113,4.66875,2.6425,0.74833,,2.22,5.6,6.9925,0.05563
11-Jul-05,3.57,2.11563,4.67,2.65,0.75,,2.22,5.595,6.9875,0.05763
12-Jul-05,3.58,2.11963,4.67,2.655,0.75,,2.21,5.5975,6.98,0.05763
13-Jul-05,3.59875,2.12,4.66813,2.66833,0.75,,2.21,5.6,6.9725,0.05638
14-Jul-05,3.60875,2.12,4.66625,2.675,0.75,,2.23,5.6025,6.97,0.05638
15-Jul-05,3.61438,2.12088,4.66,2.675,0.75,,2.23,5.6,6.9625,0.05638
18-Jul-05,3.62,2.12413,4.65563,2.67583,0.75,,2.22,5.6,6.965,0.0575
19-Jul-05,3.63,2.12725,4.65438,2.68,0.75,,2.25,5.6025,6.98,0.05563
20-Jul-05,3.64,2.12738,4.64,2.68,0.75,,2.23,5.6,6.9875,0.05563
21-Jul-05,3.65,2.12538,4.63625,2.68333,0.75,,2.23,5.595,6.975,0.05563
22-Jul-05,3.66,2.12675,4.6325,2.69,0.75,,2.23,5.5925,6.9825,0.05563
25-Jul-05,3.6625,2.12425,4.62938,2.68,0.75,,2.24,5.5925,6.9925,0.05625
26-Jul-05,3.66913,2.12738,4.62813,2.68,0.75,,2.23,5.59,6.9925,0.05625
27-Jul-05,3.68,2.127,4.625,2.68333,0.75,,2.25,5.585,7,0.05563
28-Jul-05,3.69313,2.12813,4.62,2.715,0.75,,2.23,5.5775,7,0.05625
29-Jul-05,3.7,2.12688,4.61938,2.72,0.755,,2.22,5.5775,6.995,0.0575
01-Aug-05,3.71,2.12888,4.61875,2.72,0.75667,,2.21,5.58,6.9825,0.05625
02-Aug-05,3.72,2.13,4.61625,2.72167,0.75833,,2.22,5.5825,6.98,0.05563
03-Aug-05,3.73313,2.13075,4.61813,2.735,0.76,,2.23,5.5825,6.965,0.05563
04-Aug-05,3.74688,2.13013,4.61875,2.74,0.76,,2.22,5.58,6.955,0.05625
05-Aug-05,3.75,2.13088,4.59313,2.74,0.76,,2.23,5.5875,6.955,0.05563
08-Aug-05,3.76,2.13288,4.59438,2.74333,0.76,,2.23,5.59,6.965,0.05563
09-Aug-05,3.78,2.13488,4.59063,2.74917,0.76,,2.25,5.5825,6.9625,0.05563
10-Aug-05,3.78,2.13488,4.59188,2.76,0.76,,2.25,5.575,6.9725,0.05688
11-Aug-05,3.79,2.13425,4.59063,2.77,0.76,,2.26,5.5825,6.97,0.05563
12-Aug-05,3.79,2.13488,4.5875,2.78,0.76,,2.23,5.575,6.9725,0.05563
15-Aug-05,3.79688,2.13438,4.58625,2.78167,0.755,,2.24,5.58,6.975,0.05563
16-Aug-05,3.80188,2.13625,4.59,2.79,0.75833,,2.25,5.5725,6.97,0.05563
17-Aug-05,3.81,2.13363,4.59313,2.8,0.76,,2.25,5.5725,6.9575,0.05563
18-Aug-05,3.82,2.13113,4.59,2.81,0.76,,2.26,5.5725,6.955,0.05563
19-Aug-05,3.82288,2.13213,4.59,2.82,0.76,,2.27,5.57,6.96,0.05563
22-Aug-05,3.83,2.13088,4.59,2.82333,0.76,,2.26,5.57,6.9575,0.05688
23-Aug-05,3.83625,2.13163,4.59,2.84833,0.76,,2.27,5.5725,6.9675,0.05563
24-Aug-05,3.84063,2.13213,4.58813,2.85667,0.76,,2.27,5.5675,6.975,0.05563
25-Aug-05,3.86,2.13163,4.58813,2.86,0.76,,2.26,5.565,6.9725,0.05563
26-Aug-05,3.86,2.1315,4.58688,2.855,0.76,,2.27,5.57,6.9725,0.05625
29-Aug-05,3.86,2.13225,4.58688,2.855,0.76,,2.27,5.57,6.9725,0.05625
30-Aug-05,3.87,2.13475,4.58813,2.87,0.76,,2.3,5.57,6.9675,0.05563
31-Aug-05,3.87,2.13175,4.58938,2.88,0.76,,2.32,5.565,6.955,0.05688
01-Sep-05,3.855,2.13288,4.58875,2.86333,0.76,,2.31,5.545,6.96,0.05688
02-Sep-05,3.761,2.13,4.5875,2.75667,0.76,,2.29,5.5375,6.955,0.05688
05-Sep-05,3.77625,2.12825,4.58875,2.79667,0.76,,2.29,5.53875,6.95,0.05938
06-Sep-05,3.79,2.13,4.5875,2.81167,0.76,,2.31,5.54,6.9575,0.0575
07-Sep-05,3.79813,2.13225,4.59,2.85833,0.76,,2.31,5.55,6.9675,0.05625
08-Sep-05,3.83375,2.13238,4.59,2.90833,0.76,,2.32,5.56,6.965,0.05625
09-Sep-05,3.85,2.13363,4.59,2.90417,0.76,,2.32,5.5525,6.9575,0.0575
12-Sep-05,3.85688,2.13238,4.59281,2.91333,0.76,,2.33,5.56,6.9575,0.05688
13-Sep-05,3.87,2.13638,4.59875,2.9175,0.76,,2.36,5.575,6.9675,0.05688
14-Sep-05,3.87438,2.1355,4.6,2.91583,0.76,,2.37,5.5725,6.9625,0.05688
15-Sep-05,3.88563,2.1375,4.60313,2.915,0.76667,,2.37,5.57,6.985,0.0575
16-Sep-05,3.89,2.13638,4.6,2.92,0.76,,2.36,5.5725,6.9975,0.0575
19-Sep-05,3.92,2.137,4.6,2.94,0.75833,,2.37,5.57,7.01,0.05875
20-Sep-05,3.92438,2.1345,4.6,2.93667,0.76,,2.35,5.57,7.01,0.0575
21-Sep-05,3.96,2.13575,4.59875,2.94,0.75333,,2.36,5.565,7.0525,0.0575
22-Sep-05,3.96063,2.13563,4.59688,2.94917,0.75167,,2.39,5.5625,7.0475,0.0575
23-Sep-05,3.97,2.137,4.6,2.95333,0.76,,2.39,5.555,7.0525,0.0575
26-Sep-05,4,2.14013,4.60063,2.97333,0.76,,2.39,5.56,7.0675,0.05875
27-Sep-05,4.01,2.14488,4.605,2.985,0.76,,2.39,5.5675,7.1025,0.06063
28-Sep-05,4.02038,2.14888,4.60875,3.005,0.77,,2.39,5.5725,7.1275,0.06188
29-Sep-05,4.05438,2.17,4.60375,3.01667,0.78,,2.39,5.575,7.1725,0.06188
30-Sep-05,4.065,2.17388,4.6,3.03167,0.79,,2.44,5.5825,7.185,0.06375
03-Oct-05,4.07688,2.17538,4.60063,3.03167,0.79833,,2.43,5.5825,7.17,0.0625
04-Oct-05,4.09,2.17763,4.59875,3.035,0.80708,,2.43,5.59,7.1725,0.06438
05-Oct-05,4.1,2.181,4.59625,3.045,0.81,,2.46,5.585,7.1725,0.06438
06-Oct-05,4.11,2.18038,4.58813,3.05,0.80833,,2.45,5.5775,7.1475,0.06438
07-Oct-05,4.115,2.19275,4.57125,3.0575,0.8,,2.44,5.5825,7.15,0.065
10-Oct-05,4.12313,2.19138,4.56,3.06167,0.8,,2.47,5.58,7.145,0.06375
11-Oct-05,4.13,2.1915,4.56031,3.065,0.8,,2.48,5.5825,7.1825,0.065
12-Oct-05,4.14,2.184,4.57,3.07833,0.8,,2.47,5.5925,7.21,0.065
13-Oct-05,4.15,2.18125,4.57313,3.09,0.8,,2.45,5.5875,7.23,0.06375
14-Oct-05,4.15938,2.18,4.57938,3.105,0.8,,2.44,5.585,7.24,0.0625
17-Oct-05,4.1675,2.18338,4.58,3.11,0.8,,2.44,5.585,7.255,0.06438
18-Oct-05,4.17413,2.18688,4.57813,3.13,0.8,,2.46,5.5875,7.265,0.06375
19-Oct-05,4.18063,2.186,4.58,3.155,0.8,,2.43,5.5825,7.28,0.06375
20-Oct-05,4.19375,2.18338,4.59125,3.16833,0.8,,2.42,5.5775,7.2875,0.06375
21-Oct-05,4.2,2.18575,4.59313,3.16833,0.82,,2.43,5.575,7.3175,0.06375
24-Oct-05,4.20625,2.18375,4.595,3.16667,0.82167,,2.45,5.58,7.325,0.06375
25-Oct-05,4.21563,2.18513,4.595,3.16583,0.83,,2.44,5.59,7.3175,0.06375
26-Oct-05,4.23,2.20988,4.605,3.1775,0.83,,2.46,5.58,7.33,0.06375
27-Oct-05,4.24313,2.24063,4.60375,3.1875,0.83,,2.46,5.585,7.3225,0.06375
28-Oct-05,4.25,2.2555,4.60125,3.19667,0.84,,2.48,5.57,7.3125,0.0625
31-Oct-05,4.26,2.26688,4.60688,3.21,0.85,,2.5,5.5775,7.32,0.06313
01-Nov-05,4.26063,2.26613,4.6075,3.22,0.87,,2.5,5.5675,7.3325,0.06438
02-Nov-05,4.28,2.26488,4.61,3.22833,0.87417,,2.52,5.5675,7.3775,0.06438
03-Nov-05,4.29063,2.27538,4.61125,3.23,0.91,,2.5,5.565,7.38,0.06438
04-Nov-05,4.3,2.26625,4.61375,3.235,0.94,,2.51,5.57,7.38,0.06438
07-Nov-05,4.30438,2.27738,4.615,3.24667,0.945,,2.53,5.58,7.385,0.06313
08-Nov-05,4.31,2.30625,4.62,3.25,0.94333,,2.57,5.58,7.3925,0.06375
09-Nov-05,4.33,2.30875,4.62125,3.25833,0.94167,,2.57,5.5825,7.4,0.065
10-Nov-05,4.33225,2.32263,4.62563,3.27167,0.94167,,2.54,5.5775,7.4975,0.065
11-Nov-05,4.34,2.31813,4.6275,3.27833,0.94,,2.54,5.5775,7.5175,0.06313
14-Nov-05,4.34,2.32225,4.62688,3.28,0.94,,2.54,5.575,7.5275,0.06313
15-Nov-05,4.35,2.35188,4.62625,3.29667,0.95,,2.54,5.57,7.5475,0.065
16-Nov-05,4.36813,2.35,4.62125,3.31667,0.95,,2.54,5.5725,7.5625,0.065
17-Nov-05,4.37,2.35,4.61875,3.32333,0.955,,2.55,5.57,7.5775,0.065
18-Nov-05,4.3725,2.3535,4.62,3.33,0.96,,2.53,5.575,7.595,0.065
21-Nov-05,4.38,2.44188,4.62125,3.34167,0.98,,2.53,5.57,7.61,0.06563
22-Nov-05,4.39375,2.439,4.61938,3.35,0.98,,2.56,5.5675,7.615,0.065
23-Nov-05,4.39,2.4435,4.61875,3.35,0.97167,,2.54,5.57,7.605,0.06563
24-Nov-05,4.4,2.44813,4.61688,3.3575,0.97167,,2.53,5.5675,7.63,0.06563
25-Nov-05,4.40063,2.45063,4.6175,3.36,0.985,,2.53,5.57,7.64,0.06563
28-Nov-05,4.40625,2.46263,4.61563,3.36083,1,,2.55,5.5725,7.6425,0.06563
29-Nov-05,4.41,2.47413,4.61438,3.37167,1.00167,,2.54,5.58,7.6375,0.065
30-Nov-05,4.42,2.47538,4.6175,3.3875,1.01,,2.56,5.5725,7.63,0.06375
01-Dec-05,4.44,2.47425,4.61938,3.4,1.04167,,2.56,5.575,7.625,0.06375
02-Dec-05,4.44688,2.45213,4.62,3.40833,1.04333,,2.56,5.565,7.6275,0.06375
05-Dec-05,4.45,2.45213,4.62125,3.415,1.06,,2.56,5.5725,7.63,0.065
06-Dec-05,4.45688,2.45288,4.6275,3.42,1.05167,,2.56,5.5725,7.65,0.065
07-Dec-05,4.46,2.45263,4.63188,3.42,1.03917,,2.56,5.575,7.645,0.065
08-Dec-05,4.48,2.45213,4.63438,3.425,1.03333,,2.57,5.585,7.6225,0.065
09-Dec-05,4.48,2.4555,4.63563,3.42667,1.0325,,2.58,5.585,7.6275,0.065
12-Dec-05,4.48875,2.45613,4.64125,3.43167,1.03917,,2.57,5.5775,7.6275,0.06375
13-Dec-05,4.49125,2.4595,4.64313,3.43167,1.04167,,2.58,5.58,7.63,0.06625
14-Dec-05,4.49125,2.46325,4.64688,3.4275,1.07167,,2.56,5.5825,7.605,0.06688
15-Dec-05,4.49688,2.47538,4.64875,3.44,1.005,,2.53,5.575,7.5975,0.06563
16-Dec-05,4.5,2.48013,4.65375,3.44,0.99333,,2.5,5.57,7.5625,0.06438
19-Dec-05,4.5,2.48638,4.65063,3.44167,0.99333,,2.49,5.5775,7.56,0.06563
20-Dec-05,4.50125,2.48638,4.64563,3.44167,0.99333,,2.52,5.575,7.575,0.06688
21-Dec-05,4.50375,2.48638,4.64,3.44667,0.99833,,2.53,5.575,7.59,0.0675
22-Dec-05,4.51938,2.488,4.63938,3.45333,1,,2.54,5.57,7.595,0.0675
23-Dec-05,4.52063,2.49375,4.6375,3.45333,1.005,,2.55,5.575,7.595,0.0675
26-Dec-05,4.52063,2.49375,4.6375,3.45333,1.005,,2.55,5.575,7.595,0.0675
27-Dec-05,4.52063,2.49438,4.6375,3.45333,1.005,,2.55,5.575,7.595,0.0675
28-Dec-05,4.52688,2.49088,4.63406,3.48667,1.00167,,2.56,5.58,7.5975,0.06875
29-Dec-05,4.53,2.48963,4.63563,3.48833,1.00333,,2.55,5.585,7.5825,0.06625
30-Dec-05,4.53625,2.48663,4.63938,3.49333,1.01,,2.56,5.58175,7.5825,0.06625
02-Jan-06,4.53625,2.49,4.63938,3.49333,1.01,,2.54,5.58175,7.5825,0.06625
03-Jan-06,4.54438,2.48863,4.62875,3.50167,1.01,,2.55,5.575,7.565,0.06688
04-Jan-06,4.54063,2.48988,4.62125,3.50833,1.02,,2.53,5.575,7.575,0.06688
05-Jan-06,4.55,2.4875,4.61438,3.50583,1.01833,,2.54,5.5725,7.5875,0.06563
06-Jan-06,4.55,2.49013,4.61125,3.51,1.02833,,2.53,5.58,7.5875,0.06688
09-Jan-06,4.56,2.48888,4.61,3.52667,1.02667,,2.53,5.58,7.5875,0.06688
10-Jan-06,4.5685,2.49563,4.61313,3.53833,1.02,,2.52,5.5775,7.585,0.06688
11-Jan-06,4.58,2.5015,4.61094,3.55333,1.01,,2.52,5.58,7.605,0.06688
12-Jan-06,4.6,2.51644,4.61,3.57333,1.0175,,2.51,5.5825,7.6075,0.06563
13-Jan-06,4.6,2.50588,4.61,3.58083,1.0075,,2.52,5.5775,7.6025,0.06563
16-Jan-06,4.6,2.50663,4.60063,3.59,1.00083,,2.5,5.5775,7.6,0.065
17-Jan-06,4.60225,2.50913,4.59625,3.6,0.99167,,2.5,5.5725,7.5775,0.06625
18-Jan-06,4.601,2.50663,4.59,3.60667,0.99417,,2.5,5.57,7.57,0.06625
19-Jan-06,4.61375,2.51825,4.58625,3.62667,0.99583,,2.52,5.5625,7.5075,0.0675
20-Jan-06,4.62,2.52063,4.58813,3.63333,0.99417,,2.5,5.56,7.515,0.0675
23-Jan-06,4.62288,2.5275,4.58938,3.62667,0.98667,2.05,2.48,5.56,7.505,0.06625
24-Jan-06,4.63,2.52838,4.59,3.63,0.99,2.052,2.5,5.56,7.51,0.06625
25-Jan-06,4.63975,2.53538,4.59,3.63,1,2.055,2.51,5.56,7.535,0.06813
26-Jan-06,4.66,2.53675,4.59375,3.65,1.0075,2.05875,2.53,5.57,7.565,0.0675
27-Jan-06,4.6675,2.53513,4.595,3.66167,1.00583,2.06375,2.55,5.565,7.635,0.06875
30-Jan-06,4.68,2.54463,4.59438,3.675,1.01,2.07225,2.55,5.575,7.595,0.06875
31-Jan-06,4.68,2.54963,4.59813,3.68,1.02417,2.08,2.53,5.565,7.5025,0.06813
01-Feb-06,4.69,2.55675,4.5975,3.68,1.04,2.0825,2.54,5.56,7.5075,0.06938
02-Feb-06,4.71,2.56413,4.59688,3.68833,1.05,2.09,2.54,5.5575,7.5225,0.06813
03-Feb-06,4.71,2.56938,4.59781,3.70833,1.05,2.0825,2.54,5.5625,7.5325,0.06813
06-Feb-06,4.715,2.5725,4.59531,3.71333,1.05,2.0625,2.54,5.55625,7.525,0.06875
07-Feb-06,4.72,2.5725,4.59313,3.72667,1.05167,2.0775,2.55,5.5575,7.5175,0.07
